name,land_size,latitude,longitude,distance_bts,distance_mrt,land_price
ถนนเพลินจิต,780,13.743248684733809,100.54678866376122,2.941478403821024,2.6848976101011344,934113.812630956
ถนนเพลินจิต,632,13.74244034417953,100.54510488279963,2.7739440596160168,2.7041766201075657,689428.8301864966
ถนนเพลินจิต,350,13.74290898364034,100.54494964884368,2.8118800687176524,2.6496805322663146,759133.6813687654
ถนนเพลินจิต,699,13.74330832686822,100.54630864456264,2.9210902352043187,2.659039119975476,591917.1004824681
ถนนเพลินจิต,394,13.745420868730836,100.54441365737677,3.036815621783565,2.368020380092541,434287.00307137606
ถนนเพลินจิต,316,13.742730380829409,100.5447070554317,2.782262651168183,2.66023774211204,772160.5042715938
ถนนเพลินจิต,273,13.74358411246918,100.54559134959176,2.9103268562124183,2.602521995014939,879391.8630546494
ถนนเพลินจิต,864,13.743016338040864,100.5473608039928,2.951645838116499,2.7330233799599126,836804.928913959
ถนนเพลินจิต,495,13.744565646056977,100.54401760572824,2.932953255833777,2.4441147375474883,737061.8933525865
ถนนเพลินจิต,261,13.745213847344568,100.5456229408702,3.072116654643571,2.435786622898424,464445.82272911054
ถนนเพลินจิต,311,13.742921099071422,100.54536305118228,2.8340129018029074,2.6629940814533604,788670.5591455582
ถนนเพลินจิต,677,13.742676045033804,100.54418517493345,2.7514806758047907,2.6491920843913555,835046.3346299168
ถนนเพลินจิต,280,13.743780817202088,100.54489358367768,2.8950316622361254,2.556437273016236,799031.7891879708
ถนนเพลินจิต,333,13.742643945446314,100.54672540212154,2.8805654491248323,2.744084353809884,612865.6400153948
ถนนเพลินจิต,356,13.742543232319786,100.54586015726584,2.8235301980766407,2.720592193991853,859993.7102507948
ถนนเพลินจิต,988,13.74348770455445,100.54547713097058,2.895107870528106,2.608219800895724,909745.4863475064
ถนนเพลินจิต,764,13.745453545225104,100.54689861389772,3.159476438045012,2.4669926476839894,593697.141038267
ถนนเพลินจิต,502,13.741760981990373,100.5437610342093,2.6403962174062383,2.733956549774534,716972.9918792376
ถนนเพลินจิต,397,13.743997302840771,100.54650446109568,2.9978580543001487,2.596639710353124,868680.3439068787
ถนนเพลินจิต,230,13.743554041659582,100.5458885260889,2.922671131398138,2.61707625878683,570710.3120938059
ถนนเพลินจิต,149,13.744382206459576,100.54681520120393,3.051457701251897,2.570960966705525,543823.8360682677
ถนนเพลินจิต,298,13.7424631737567,100.54689883390428,2.8732979557125984,2.769703009029089,692425.946664483
ถนนเพลินจิต,548,13.74302828844542,100.54493274518966,2.8227486538430604,2.6365872696802373,743950.6145597413
ถนนเพลินจิต,386,13.743239828459185,100.54598905978308,2.8975012441543098,2.6534211906432903,870206.6035802243
ถนนเพลินจิต,275,13.743244210165948,100.54731697380696,2.970585790791032,2.708053740974305,804406.7610469717
ถนนเพลินจิต,129,13.74471435799948,100.54698438848936,3.0924532873145965,2.545028490851472,719179.2770861989
ถนนเพลินจิต,156,13.741857354833598,100.54612906178056,2.772733422413635,2.801851904683159,670338.967539143
ถนนเพลินจิต,95,13.74543915265884,100.5469815843058,3.1623816144797825,2.4722795657529857,734701.0162700461
ถนนเพลินจิต,415,13.74165162354495,100.54607981021996,2.750488280689725,2.8213840473161804,673756.0735056964
ถนนเพลินจิต,160,13.744337345248509,100.54641135346854,3.025846419046246,2.558074493498203,1111486.0967886648
ถนนเพลินจิต,812,13.744014417245976,100.5473358733314,3.0445408368788662,2.631268840191588,861864.0038669024
ถนนเพลินจิต,619,13.742153094211991,100.54655274727354,2.824467564056912,2.7875788276509126,638086.4556011694
ถนนเพลินจิต,662,13.742010364843068,100.54647382209777,2.806542668605923,2.7991994613465394,734423.1083318667
ถนนเพลินจิต,748,13.742950015791518,100.5467493575881,2.910911866085169,2.713747990214414,790042.2269433248
ถนนเพลินจิต,683,13.74220654799157,100.54416467310809,2.704000247083606,2.6983619036544475,648826.5697779489
ถนนเพลินจิต,903,13.742031695388592,100.54435520559883,2.696117980507641,2.722760123624589,676827.3583401744
ถนนเพลินจิต,450,13.745207683143889,100.54623979882734,3.101905664994931,2.462296096419468,772160.5042715938
ถนนเพลินจิต,613,13.744061093692684,100.54552924142378,2.953887624758992,2.550778487312268,889880.8771329455
ถนนเพลินจิต,684,13.742744849125836,100.54480676036049,2.78863770628336,2.66205069249623,769122.2824394071
ถนนเพลินจิต,404,13.744998159455251,100.54461583585842,3.0033402080225446,2.419399340543224,683664.2510572509
ถนนเพลินจิต,602,13.744609588576838,100.54663067073469,3.0636760162519225,2.539874391357161,691286.613477413
ถนนเพลินจิต,732,13.74177311925211,100.54560942111536,2.736146765121173,2.791668094233311,754131.3384815359
ถนนเพลินจิต,961,13.745551222129889,100.54666779058697,3.15714349650728,2.4466167016616933,684852.7319504296
ถนนเพลินจิต,321,13.743519628321236,100.54654972668534,2.9543361275256284,2.6472658554078925,836804.928913959
ถนนเพลินจิต,408,13.745189726649926,100.54403330156283,2.996774492496732,2.37896065940747,751114.5629211059
ถนนเพลินจิต,737,13.743270246780796,100.54518345231332,2.8590148368256165,2.6201034855622,995452.8306388336
ถนนเพลินจิต,267,13.744215554606836,100.54612086339586,2.9989715107510144,2.558394858790083,626484.9161754992
ถนนเพลินจิต,871,13.74397709431406,100.54738198723484,3.0435530907748807,2.637108728145018,751114.5629211059
ถนนเพลินจิต,588,13.744318739017691,100.54394638119552,2.904877756550975,2.4678460803500544,884950.0218182378
ถนนเพลินจิต,990,13.743923392667966,100.54549280716562,2.9385554964995104,2.563634253159912,650240.2365245722
ถนนเพลินจิต,976,13.744491248454567,100.5468323300524,3.062873874371673,2.560701731089348,972939.6068623308
ถนนเพลินจิต,400,13.743657532375336,100.54676995612304,2.979467746155541,2.642475819123117,829056.5696472266
ถนนเพลินจิต,742,13.742101561453882,100.54466323275663,2.718385104546141,2.7251067746060995,640935.2353661726
ถนนเพลินจิต,575,13.742804072654897,100.54569765033898,2.840045458448744,2.687440079263467,732826.2546806558
ถนนเพลินจิต,778,13.743042997737486,100.54535532816806,2.845496286446957,2.6500044687787603,760731.428614633
ถนนเพลินจิต,378,13.743919333196946,100.54645883499354,2.9879203638332656,2.602672602959403,953975.7410615474
ถนนเพลินจิต,714,13.745006039105194,100.54606014371424,3.0731340011662045,2.475132791433528,706254.3239742145
ถนนเพลินจิต,772,13.742053275366178,100.54460190313203,2.7105659141413208,2.7282385603784536,789632.0669959795
ถนนเพลินจิต,938,13.742589964618611,100.54449480353256,2.757972061645458,2.6680978478156616,780288.6412673494
ถนนเพลินจิต,378,13.745063173048484,100.54517083536288,3.0355664698352025,2.4333754366055587,543823.8360682677
ถนนเพลินจิต,557,13.742323755105163,100.54397698504036,2.7065659613577986,2.680254904948697,712437.1054027142
ถนนเพลินจิต,202,13.742188387121455,100.54454668871789,2.7210390009169987,2.712193396207566,930329.4392605706
ถนนเพลินจิต,788,13.74538464840872,100.54449972563702,3.0369838618904965,2.374901681372906,732497.4118470544
ถนนเพลินจิต,372,13.74440976095997,100.54500768972252,2.962860403639207,2.4949787181742544,857627.4716003153
ถนนเพลินจิต,58,13.742951930121972,100.54487002142602,2.812127741730965,2.642442012904111,935252.2522233692
ถนนเพลินจิต,173,13.74218287024162,100.54345363699998,2.6679492276937897,2.6802808255218875,908165.6109947694
ถนนเพลินจิต,458,13.74189712788436,100.54467256421428,2.698879886432094,2.747002006612335,689213.473874274
บางนา,792,13.738409831879812,100.546084039152,2.4508180049183945,3.1608893839723,720918.2122877975
บางนา,895,13.736838700449692,100.54883260323672,2.505482802604469,3.425013929481368,699202.0749449156
บางนา,403,13.738111285224324,100.54648035105302,2.449410035346549,3.2055918362506155,812192.651289278
บางนา,854,13.738466057686528,100.54605008968086,2.453759632910596,3.153844301834049,849376.0185419592
บางนา,282,13.736176820617573,100.54652778904445,2.2848422587398867,3.410915375240613,743603.8998330095
บางนา,89,13.735980770518434,100.5463543934662,2.2561712514054224,3.4261322852239884,640080.0652798777
บางนา,758,13.736463571753385,100.54850504997688,2.4509861214494832,3.450852958806075,842372.0236241126
บางนา,712,13.739217854028569,100.54594566544893,2.5157297228108417,3.071226067772513,812192.651289278
บางนา,370,13.737500136866498,100.54864492409185,2.545578768225442,3.3495186402370227,668471.3547070047
บางนา,377,13.739589795926353,100.54810003080944,2.685632370437739,3.113124673442608,597477.0464353696
บางนา,883,13.73905685632757,100.54588880503528,2.4975314670495274,3.0862771760509857,924292.3137610846
บางนา,369,13.737108378601915,100.54714965352971,2.407053507272883,3.333871456456932,669148.6994566511
บางนา,130,13.736141514951491,100.54812739516272,2.397035917548781,3.469983223002685,913700.5362972884
บางนา,639,13.739180478285974,100.5465105964565,2.5470505559092547,3.094610961131622,542590.6754422624
บางนา,349,13.737229922434928,100.5471714415884,2.418911954968843,3.321923092762896,775274.6816495849
บางนา,130,13.737784783056949,100.5482576113083,2.541580490106865,3.3048370952932657,744583.2795765613
บางนา,621,13.738223835317852,100.54610085638105,2.435156995443007,3.181041201218058,926982.9272718828
บางนา,688,13.736991904523864,100.54584892760867,2.30940286845877,3.303262588200941,666206.0922527128
บางนา,402,13.73840447615488,100.54741852841218,2.5368772949534475,3.208525364072232,894916.2830224665
บางนา,266,13.737897115986216,100.54727007970006,2.48291766007949,3.2558100484568,514710.522158668
บางนา,856,13.737414197896562,100.54710740624093,2.4302876833510623,3.3003914443185733,880558.8976760719
บางนา,329,13.737170425254076,100.5474231421631,2.4313059390753224,3.3371132781124966,1081172.6852553517
บางนา,72,13.736182952329656,100.5462721328317,2.267662414750997,3.402143861415493,913716.6210011056
บางนา,966,13.737159033818743,100.54642870358492,2.36238838078084,3.304051128436178,611218.7450634182
บางนา,274,13.737931145983575,100.54876698007097,2.589981614217255,3.3102776605547493,706582.2732131593
บางนา,795,13.738248976941064,100.5485344670824,2.600060345815672,3.268214397032582,456001.3532249449
บางนา,980,13.738048067239468,100.54823753894212,2.56232374467702,3.2769237208846227,765703.3892835408
บางนา,851,13.73922107952206,100.54767040997729,2.6249744791214247,3.1337145662296257,704795.0839001086
บางนา,137,13.737235352765431,100.54543623567162,2.3044168372047817,3.264916082364082,916653.8666371048
บางนา,599,13.73967218215881,100.5468043724438,2.609822049251243,3.05397804239082,642049.5479028599
บางนา,808,13.73890929343023,100.54770807137304,2.6001604400765688,3.167345530580369,726770.3636933827
บางนา,75,13.738587631555054,100.54639986537858,2.486720816163691,3.152841368042252,717846.9274533194
บางนา,240,13.73714999030132,100.54743924041742,2.430702325168061,3.33982505308199,675032.1266752147
บางนา,834,13.738870877094708,100.54683635944124,2.53985569293457,3.138585846567264,791371.8957922347
บางนา,866,13.737677160077816,100.546341706682,2.402014680170625,3.246589318431212,879391.8630546494
บางนา,188,13.739819889873123,100.54673653406724,2.619016822104808,3.0361125408141234,804672.1586599596
บางนา,642,13.739924262292227,100.54807084619968,2.7131121407010674,3.0777231895348898,640935.2353661726
บางนา,692,13.737094644515624,100.5458480817566,2.318407063312736,3.2923423266446097,925373.5632954804
บางนา,178,13.736488525226932,100.5482264166958,2.432391355944168,3.437653017385711,786213.1738401131
บางนา,182,13.736139946915078,100.54564800553872,2.221568813713826,3.387757843916233,838627.8620132708
บางนา,172,13.739102561473343,100.54730316654002,2.5905379520114926,3.131784547847039,884847.2584327376
บางนา,886,13.739384228044983,100.54710317473604,2.6027297257435364,3.09502908515017,811109.6145655691
บางนา,148,13.73643569146254,100.54815492419588,2.422847396373966,3.4404490357225663,725424.6101406554
บางนา,818,13.736330827178971,100.54867027813565,2.45271308396212,3.470957683330684,668471.3547070047
บางนา,699,13.736736859145983,100.5477989610974,2.421648791028043,3.395953946962825,709353.3102430447
บางนา,986,13.738972386049094,100.5477450821659,2.6081269239434586,3.162284551553065,1065581.2456882957
บางนา,600,13.73893259875698,100.5453221635638,2.452131365315871,3.081224127437435,807997.224376891
บางนา,105,13.738010166186386,100.54809123054572,2.548914558818692,3.2750741917848227,995452.8306388336
บางนา,83,13.737651986055193,100.54537912886904,2.338324917723369,3.2189039466162384,729275.1095156235
บางนา,812,13.739725341061868,100.54907600440474,2.763005193428696,3.141121877756933,891844.9981879884
บางนา,721,13.737906975144025,100.54920089239148,2.619279700294612,3.330838096924573,1056334.32818257
บางนา,880,13.736770684366071,100.54607869262787,2.3052164627654688,3.333846136753351,587828.9049288642
บางนา,967,13.737986451412896,100.54744044364622,2.502160504013208,3.2527636554528234,867250.592456438
บางนา,146,13.738966629804116,100.54920357283928,2.707435716891912,3.223397482447994,810038.1945723952
บางนา,147,13.739336610824584,100.54724496684064,2.607552609669696,3.1053289044968144,818345.9440941124
บางนา,105,13.738401743108962,100.54878122258478,2.6302587053567663,3.262763833647918,721645.598338209
บางนา,999,13.73709845405702,100.5475732531085,2.4357526908897102,3.3500523257434507,814730.4601138104
บางนา,540,13.7394849308843,100.54607095432412,2.54780631608162,3.0474100518566107,743950.6145597413
บางนา,395,13.738262636562537,100.547136423587,2.5057281817746206,3.212863990632294,766101.0389056945
บางนา,83,13.73871512937018,100.54732675155904,2.5579350148768003,3.1728457662173963,587523.2955563325
บางนา,818,13.73865254198808,100.5481627790208,2.6086010046508004,3.211772810506934,692209.6967576038
บางนา,845,13.736593526574495,100.54906156250652,2.5030328784918088,3.459387017132183,951412.017991976
บางนา,845,13.736330636159837,100.54863038927644,2.449704778047855,3.469430709619933,527792.7479302008
บางนา,163,13.738003872561372,100.54561128551958,2.384613220901364,3.188627355662453,684884.9013580645
บางนา,560,13.739114257776375,100.5462459311274,2.5246276024432293,3.0923067007919043,588298.0421235401
บางนา,960,13.738030088495266,100.54782006842672,2.531843394563586,3.2625277396587693,761430.219636036
บางนา,614,13.73767850500846,100.54683269205148,2.434574868996956,3.2631055455335454,810038.1945723952
บางนา,426,13.738974146582809,100.5485503932117,2.662685312821832,3.1947060810041226,697337.1428967469
บางนา,696,13.73758032646321,100.54653460925698,2.406189359117531,3.263220433815256,839658.1766522446
บางนา,255,13.73646299121639,100.54706137127474,2.3463435906394494,3.3984655275009583,704088.2505267968
บางนา,978,13.739149261008157,100.54543760512726,2.4790300930628537,3.0619022622246934,687936.527110099
บางนา,803,13.737385811716926,100.54765130729156,2.465434879053397,3.3230090449124794,624215.1857479246
บางนา,423,13.73717144952883,100.54592471265671,2.330183607041062,3.286584758881303,900180.449144058
บางนา,204,13.735975862888132,100.54698322718288,2.300130584264801,3.447031129733691,706582.2732131593
บางนา,396,13.739588937371696,100.54622005595525,2.566362730669128,3.0416618270517928,1155831.625213398
บางนา,968,13.739695438215062,100.5489353021936,2.750839092016665,3.137925016853596,674151.9359385371
บางนา,848,13.73684348585062,100.54611821383143,2.314192881697162,3.3273818947281555,729241.1529186756
บางนา,269,13.73832735999512,100.54687951222049,2.49448098327455,3.1968647820549765,858317.326675153
บางนา,850,13.737305778612342,100.54717949733228,2.4259415008693224,3.314276428047948,738356.7120098919
บางนา,548,13.737984874633351,100.54668651117268,2.451689692318745,3.225930935835457,1019251.937126076
บางนา,831,13.739688846229864,100.54862575931824,2.729320383043751,3.1251418885682907,737075.2972724343
บางนา,803,13.73761819411617,100.54821021071514,2.524280584293557,3.320162278983764,613068.486002426
บางนา,221,13.738070075638412,100.54639282923904,2.440097197996,3.2069552846966185,752420.9983089461
บางนา,568,13.737257808799503,100.54710367421004,2.41663436399787,3.316619952623062,765486.245782005
บางนา,295,13.736379788430256,100.54834253562672,2.4321796933309927,3.453314806794171,972617.9127859818
บางนา,786,13.739474095214382,100.5484203063754,2.696896032735849,3.1382608610439835,842711.5895935922
บางนา,395,13.73732086347768,100.54657267343272,2.386087839733236,3.291786521548323,640080.0652798777
บางนา,215,13.736507023198609,100.54788760322523,2.409128073922684,3.4231267556470013,942198.1634885418
บางนา,572,13.737742128799882,100.54747566428962,2.483579896579563,3.279470942001968,540446.0482666014
บางนา,936,13.738504921303416,100.54827745419831,2.6038509833474754,3.231545192406589,766136.7826919556
บางนา,669,13.736242512167244,100.54708223999944,2.329375489918277,3.4223293000893973,818345.9440941124
บางนา,786,13.7377135267867,100.54662874757356,2.4240758710547587,3.2524141507755,1132657.1413910666
บางนา,946,13.736994444301038,100.54821890529531,2.473166417916892,3.384958945599377,849110.6209289711
บางนา,144,13.736505348585087,100.54600811292887,2.2774373631268747,3.359768024813361,634525.4808949154
บางนา,381,13.7374924738103,100.54894133531772,2.566473384953777,3.3623367042497003,591917.1004824681
บางนา,131,13.73756673060105,100.54901572834667,2.5779659823372816,3.357804366474763,555887.3639313615
บางนา,71,13.737225065769668,100.54891662924044,2.542901918469095,3.388724191583948,1042855.3463835396
บางนา,140,13.737972868993518,100.546639830794,2.4475716524764635,3.225578928740463,844906.2580700188
บางนา,474,13.738693376914837,100.54735609990044,2.5579616044756084,3.176205010868139,1009498.3514501008
บางนา,842,13.737130956260176,100.54874238864566,2.522461288114238,3.391362280660119,732204.312799714
พระราม 9,754,13.72626366054537,100.52573086195764,1.0151820929338249,4.5249447550347766,941276.867397664
พระราม 9,425,13.72682765099212,100.52738657189668,0.9322327605024474,4.418785761447992,1261872.715913962
พระราม 9,986,13.727012735780416,100.52889008668164,0.8545303833410687,4.362743894603241,1165860.4380435832
พระราม 9,148,13.729566922110656,100.52836410777346,1.130539446002865,4.099351512723135,1120720.5039691993
พระราม 9,511,13.728006319388024,100.5286391368712,0.9634477513961608,4.260980536278296,1095999.2077964223
พระราม 9,386,13.726586976535472,100.52896976290644,0.8098100099167173,4.407125097692153,1018413.7453382554
พระราม 9,194,13.72934023841383,100.52838152520656,1.1071931426062196,4.123319429338017,1202237.7829160786
พระราม 9,291,13.72655854283692,100.52734085430636,0.9128964852475822,4.4488789725922375,1336562.9316849862
พระราม 9,347,13.726181900175632,100.52948548212098,0.7426555078599292,4.440294981710578,1175657.8098577284
พระราม 9,985,13.727728460055266,100.52792328622591,0.9772873643801936,4.308265365146735,1056132.375790195
พระราม 9,705,13.727671782820808,100.52950115963289,0.888416368094293,4.2781358757835095,942109.6976175458
พระราม 9,941,13.726900278126752,100.52576601356184,1.0589803955640071,4.4561730651923055,1106059.296439586
พระราม 9,544,13.729875302153456,100.52742825844716,1.207834805768331,4.090994205055064,987552.5602804918
พระราม 9,105,13.7272072530415,100.52631220297336,1.0409608504239147,4.407470989964494,1329042.439055668
พระราม 9,836,13.728524167275587,100.5295786895993,0.971758749794124,4.183999830612661,1077330.2282322922
พระราม 9,728,13.727536604793174,100.52802897205176,0.953285769036268,4.3262984304792935,1698986.158883928
พระราม 9,305,13.728900373983208,100.52580743881308,1.217799025152427,4.242637720324045,1120720.5039691993
พระราม 9,162,13.728860535088868,100.5294063055243,1.0132473305750926,4.15122940648833,763018.1373406816
พระราม 9,316,13.726668871766211,100.52697006445108,0.9488488260587408,4.446779939285341,1252570.3955395315
พระราม 9,484,13.726785274602015,100.52795232145986,0.8903792891111105,4.409138635893172,1452923.2534791064
พระราม 9,632,13.726369872540122,100.52813309208408,0.8420365701552529,4.449602038129875,1501628.6302330268
พระราม 9,796,13.728305339570907,100.5277127566119,1.043167713219428,4.2516068778792055,1074329.5373756797
พระราม 9,126,13.728030157745325,100.52736599192356,1.0389493539488313,4.29026067726241,1110996.4069168894
พระราม 9,527,13.726564799509132,100.5281730384522,0.8565277866963132,4.4276132962050845,756624.4675732419
พระราม 9,853,13.729126469158548,100.52601017395698,1.2237473463523034,4.212375820844491,998790.406680956
พระราม 9,169,13.728706048969569,100.527549319667,1.090057027648756,4.2129019518445165,1219894.319734365
พระราม 9,322,13.727755398328403,100.5270060344216,1.0378836038357615,4.329424351055614,1028700.8070241763
พระราม 9,160,13.728558880753376,100.52882693654708,1.0083549374511065,4.1969084899533415,1184448.1004939694
พระราม 9,429,13.72900099685525,100.52674007708482,1.1657422802889903,4.203862759275686,865262.3443456689
พระราม 9,454,13.72701214366243,100.52725953777708,0.9567039343588156,4.402284292843037,1059872.9630224109
พระราม 9,653,13.728575465815045,100.52891133760356,1.0060272417659952,4.193168047920545,1218289.423731245
พระราม 9,729,13.726536121806078,100.52940010664044,0.7812805709976194,4.403546458048677,890546.6051520568
พระราม 9,533,13.7294108696284,100.52812663469336,1.1266392394666804,4.122150788971805,997527.7574312856
พระราม 9,758,13.729514813874848,100.52573306644123,1.2760737989033832,4.179973374642459,1148608.6996047024
พระราม 9,289,13.72629240493668,100.52734542244244,0.8907054240394232,4.477363583493011,1036320.4886603692
พระราม 9,101,13.72629728516435,100.52665859105888,0.9430255593057424,4.495005584167775,1337349.294982729
พระราม 9,820,13.727228471425065,100.52908198747026,0.8649589309528911,4.335160564105567,1054795.558184033
พระราม 9,282,13.729669593351977,100.52911268864152,1.108139695604986,4.070255910263501,1135685.533682031
พระราม 9,787,13.728498348251629,100.52582366490913,1.182538377872926,4.284735869781434,1165860.4380435832
พระราม 9,999,13.72600422323475,100.52749523143936,0.8563370972990295,4.504565533607623,1183005.8387183372
พระราม 9,662,13.727861366128897,100.5280697267391,0.9809884883095328,4.290310551609154,897309.3295126416
พระราม 9,785,13.727611061147604,100.52750693784915,0.9924236366744618,4.331518323610989,1149152.00515587
พระราม 9,412,13.72743243390052,100.52965744032134,0.8573089483331547,4.300905772960803,1010634.1102585448
พระราม 9,617,13.72646507607446,100.52916950030028,0.7870204973994558,4.416067718383752,1018413.7453382554
พระราม 9,224,13.72776826516352,100.52873847458432,0.935196575062472,4.2844077418871,1295522.809894741
พระราม 9,668,13.728166056009206,100.52587800838126,1.1509388799230087,4.318317070420964,1133538.2257224005
พระราม 9,442,13.729268439221464,100.52809947400988,1.1140530586662882,4.138156554720205,1139952.4481669404
พระราม 9,395,13.726653835829522,100.52772783302726,0.8939137110215369,4.428828072824962,1181425.9633656
พระราม 9,130,13.728440805241268,100.52858210900632,1.0087046365272336,4.215407741310751,1278451.5775764787
พระราม 9,111,13.728903898162182,100.5283173270506,1.0673833549643983,4.171900395831815,970691.3227065128
พระราม 9,180,13.727249178953327,100.52892080444026,0.8754670743264598,4.33645879032979,799088.0856513322
พระราม 9,799,13.726191549855637,100.52873702640312,0.787242482382131,4.455063052373369,1310945.360071714
พระราม 9,523,13.72636774999489,100.52940368093644,0.7648868067151765,4.421762643451087,870858.0340848314
พระราม 9,626,13.72796450035611,100.52650894556533,1.0896287810666383,4.321049497040253,1152144.6536605735
พระราม 9,919,13.72893268192721,100.5293633035248,1.0223932538841478,4.144353593657668,1197033.487636474
พระราม 9,775,13.727603155505262,100.52899609424767,0.9058484717045449,4.296458308033211,1023266.8579178452
พระราม 9,361,13.728301715365,100.52572528224748,1.1731278756785983,4.308626200844047,1342373.977736371
พระราม 9,109,13.72609478775849,100.52901006682092,0.7616969708499779,4.459623376724403,891735.9796398923
พระราม 9,421,13.727365107673975,100.52570647372374,1.0992578022472437,4.4085715173773545,1846120.093459472
พระราม 9,122,13.726952916272426,100.52765293897806,0.924842741763474,4.398515829289996,763018.1373406816
พระราม 9,762,13.729242470411936,100.52802402719936,1.1153735884454952,4.142883754914761,961901.9256649284
พระราม 9,434,13.729146393925436,100.52649883851844,1.1939552988112487,4.195451435569137,1184448.1004939694
พระราม 9,303,13.727628714969915,100.5257084878772,1.119818537292835,4.380524771769573,742208.1049795165
พระราม 9,80,13.728751065086117,100.52805163739109,1.0663802920210623,4.195006394174532,1651791.850694192
พระราม 9,386,13.726997710554455,100.52825747891134,0.8900746939420315,4.378880468241181,914400.2209133476
พระราม 9,209,13.726119047519768,100.5288624902402,0.7728974611134147,4.460170590345964,965516.516050574
พระราม 9,136,13.727897513138888,100.52650854471284,1.083954969826316,4.328205283206153,1305764.2982531793
พระราม 9,297,13.728470004940878,100.52823830660704,1.0293707053296348,4.220587782308793,1267359.387105028
พระราม 9,509,13.729220477585931,100.5267639759626,1.184248549880704,4.179776263231532,1042216.4262041243
พระราม 9,731,13.726341555708206,100.52707793204196,0.9144856738618152,4.479025328238841,1028700.8070241763
พระราม 9,852,13.728056970804364,100.52938053167792,0.9326083731435024,4.238896690284995,1007183.9412896998
พระราม 9,753,13.72631776463812,100.52868047601562,0.8021869019721078,4.442650346947641,1218289.423731245
พระราม 9,872,13.72801052999461,100.52958309410285,0.9190846538206076,4.239652104050966,1344425.6710677536
